transaction_id,line_no,sku,quantity,regular_price,sale_price,unit_cost,promotion
T0007907,1,VAP-006,3,15.00,15.00,4.0000,
T0007907,2,EDI-001,1,20.00,20.00,6.0000,
T0007908,1,EDI-005,1,14.00,14.00,4.0000,
T0007909,1,EDI-001,1,20.00,20.00,6.0000,
T0007910,1,FLO-003,2,70.00,70.00,28.0000,
T0007910,2,PRE-003,1,18.00,18.00,6.0000,
T0007911,1,VAP-001,1,55.00,55.00,24.6400,
T0007911,2,FLO-006,1,120.00,120.00,52.0000,
T0007911,3,FLO-002,1,40.00,40.00,16.0000,
T0007912,1,EDI-002,1,22.00,22.00,7.0000,
T0007912,3,FLO-002,1,40.00,40.00,16.0000,
T0007912,4,CON-003,1,30.00,30.00,13.4400,
T0007913,1,TIN-001,1,50.00,40.00,18.0000,
T0007913,2,EDI-003,1,20.00,20.00,6.5000,
T0007914,1,VAP-003,1,32.00,25.60,13.4400,
T0007914,2,ACC-004,1,2.00,2.00,0.4000,
T0007915,1,PRE-005,1,6.00,6.00,1.8000,
T0007915,2,ACC-004,1,2.00,2.00,0.4000,
T0007916,1,VAP-002,1,40.00,40.00,15.6800,
T0007917,1,EDI-001,1,20.00,20.00,6.0000,
T0007918,1,CON-004,1,55.00,55.00,24.6400,
T0007919,1,FLO-004,2,38.00,38.00,15.0000,
T0007920,1,TIN-001,1,50.00,50.00,18.0000,
T0007920,2,FLO-002,1,40.00,40.00,16.0000,
T0007921,1,FLO-004,1,38.00,38.00,15.0000,
T0007921,2,EDI-004,1,25.00,25.00,7.5000,
T0007922,1,ACC-004,1,2.00,2.00,0.4000,
T0007922,2,PRE-002,1,10.00,10.00,3.4000,
T0007923,1,EDI-004,2,25.00,25.00,7.5000,
T0007923,2,PRE-002,1,10.00,10.00,3.4000,
T0007924,1,VAP-002,1,40.00,40.00,15.6800,
T0007924,2,PRE-003,2,18.00,18.00,6.0000,
T0007924,3,PRE-004,2,35.00,35.00,12.0000,
T0007925,1,VAP-002,2,40.00,32.00,15.6800,
T0007926,1,FLO-003,2,70.00,70.00,28.0000,
T0007926,2,CON-003,1,30.00,30.00,13.4400,
T0007926,3,PRE-001,2,10.00,9.00,3.2000,
T0007926,4,VAP-001,1,55.00,55.00,24.6400,
T0007926,5,CON-002,2,45.00,45.00,18.0000,
T0007927,1,PRE-001,1,10.00,10.00,3.2000,
T0007927,2,FLO-003,3,70.00,70.00,28.0000,
T0007927,3,CON-001,1,75.00,75.00,32.0000,
T0007927,4,FLO-001,1,35.00,28.00,14.0000,
T0007928,1,EDI-004,2,25.00,25.00,7.5000,
T0007928,2,VAP-003,1,32.00,32.00,13.4400,
T0007928,3,EDI-006,1,8.00,8.00,3.0000,
T0007928,4,VAP-001,1,55.00,55.00,24.6400,
T0007929,1,PRE-004,1,35.00,31.50,12.0000,
T0007930,1,FLO-001,1,35.00,35.00,14.0000,
T0007930,2,FLO-005,1,38.00,38.00,15.5000,
T0007930,3,ACC-004,1,2.00,2.00,0.4000,
T0007930,4,EDI-004,1,25.00,25.00,7.5000,
T0007930,5,EDI-003,1,20.00,20.00,6.5000,
T0007931,1,FLO-002,1,40.00,36.00,16.0000,
T0007931,2,PRE-001,1,10.00,10.00,3.2000,
T0007932,1,PRE-002,2,10.00,10.00,3.4000,
T0007932,3,FLO-005,1,38.00,38.00,15.5000,
T0007932,4,CON-002,1,45.00,45.00,18.0000,
T0007933,1,EDI-001,1,20.00,20.00,6.0000,
T0007933,2,VAP-005,2,28.00,28.00,9.0000,
T0007934,1,ACC-004,1,2.00,1.80,0.4000,
T0007934,2,VAP-001,1,55.00,55.00,24.6400,
T0007935,1,FLO-009,1,210.00,210.00,95.0000,
T0007935,2,VAP-003,1,32.00,32.00,13.4400,
T0007936,1,PRE-002,1,10.00,10.00,3.4000,
T0007936,2,EDI-005,1,14.00,14.00,4.0000,
T0007936,3,EDI-004,3,25.00,25.00,7.5000,
T0007937,1,VAP-002,1,40.00,36.00,15.6800,
T0007937,2,VAP-006,1,15.00,15.00,4.0000,
T0007938,1,FLO-001,1,35.00,35.00,14.0000,
T0007939,1,TIN-002,1,45.00,45.00,16.0000,
T0007940,1,FLO-001,1,35.00,35.00,14.0000,
T0007941,1,ACC-004,1,2.00,2.00,0.4000,
T0007942,1,EDI-006,2,8.00,8.00,3.0000,
T0007943,1,FLO-003,3,70.00,70.00,28.0000,
T0007944,1,ACC-004,2,2.00,2.00,0.4000,
T0007944,2,FLO-002,1,40.00,40.00,16.0000,
T0007945,1,EDI-001,2,20.00,20.00,6.0000,
T0007945,2,FLO-003,1,70.00,70.00,28.0000,
T0007946,1,ACC-002,3,3.00,3.00,0.6000,
T0007946,2,VAP-002,1,40.00,32.00,15.6800,
T0007947,1,ACC-004,3,2.00,2.00,0.4000,
T0007948,1,FLO-001,2,35.00,35.00,14.0000,
T0007948,2,FLO-002,1,40.00,40.00,16.0000,
T0007949,1,PRE-003,1,18.00,18.00,6.0000,
T0007949,2,PRE-005,1,6.00,6.00,1.8000,
T0007950,1,FLO-001,2,35.00,35.00,14.0000,
T0007950,2,FLO-004,2,38.00,38.00,15.0000,
T0007950,3,PRE-004,1,35.00,35.00,12.0000,
T0007951,1,ACC-001,1,20.00,20.00,5.0000,
T0007952,1,PRE-005,1,6.00,6.00,1.8000,
T0007953,1,FLO-008,1,32.00,32.00,13.5000,
T0007953,2,FLO-001,1,35.00,35.00,14.0000,
T0007954,1,PRE-002,1,10.00,10.00,3.4000,
T0007955,1,FLO-005,3,38.00,38.00,15.5000,
T0007956,1,CON-003,1,30.00,30.00,13.4400,
T0007956,2,VAP-003,2,32.00,28.80,13.4400,
T0007956,3,PRE-001,2,10.00,10.00,3.2000,
T0007957,1,PRE-002,1,10.00,10.00,3.4000,
T0007957,2,VAP-002,1,40.00,40.00,15.6800,
T0007958,1,FLO-005,2,38.00,38.00,15.5000,
T0007958,2,FLO-001,1,35.00,31.50,14.0000,
T0007958,3,FLO-007,2,32.00,32.00,13.0000,
T0007959,1,ACC-002,3,3.00,3.00,0.6000,
T0007959,2,ACC-001,3,20.00,20.00,5.0000,
T0007959,3,PRE-004,1,35.00,35.00,12.0000,
T0007959,4,PRE-001,1,10.00,10.00,3.2000,
T0007960,1,FLO-007,1,32.00,32.00,13.0000,
T0007960,2,EDI-004,2,25.00,25.00,7.5000,
T0007961,1,PRE-003,2,18.00,18.00,6.0000,
T0007962,1,EDI-001,2,20.00,20.00,6.0000,
T0007963,1,EDI-004,1,25.00,25.00,7.5000,
T0007964,1,EDI-006,2,8.00,8.00,3.0000,
T0007964,2,PRE-003,2,18.00,18.00,6.0000,
T0007965,1,FLO-008,1,32.00,32.00,13.5000,
T0007965,2,CON-002,1,45.00,45.00,18.0000,
T0007965,3,VAP-005,2,28.00,25.20,9.0000,
T0007965,4,FLO-004,1,38.00,38.00,15.0000,
T0007966,1,FLO-004,3,38.00,34.20,15.0000,
T0007967,1,ACC-004,1,2.00,1.60,0.4000,
T0007967,2,PRE-004,2,35.00,35.00,12.0000,
T0007967,3,VAP-006,1,15.00,12.00,4.0000,
T0007967,4,VAP-003,2,32.00,32.00,13.4400,
T0007968,1,FLO-001,1,35.00,35.00,14.0000,
T0007968,2,ACC-004,1,2.00,2.00,0.4000,
T0007969,1,FLO-004,1,38.00,38.00,15.0000,
T0007969,2,PRE-001,1,10.00,9.00,3.2000,
T0007969,3,PRE-002,2,10.00,10.00,3.4000,
T0007969,4,VAP-005,1,28.00,28.00,9.0000,
T0007970,1,PRE-004,1,35.00,35.00,12.0000,
T0007970,2,PRE-002,1,10.00,10.00,3.4000,
T0007971,1,VAP-001,2,55.00,55.00,24.6400,
T0007972,1,FLO-004,1,38.00,38.00,15.0000,
T0007972,2,EDI-006,1,8.00,8.00,3.0000,
T0007972,3,FLO-007,1,32.00,32.00,13.0000,
T0007973,1,ACC-002,1,3.00,3.00,0.6000,
T0007973,2,FLO-001,1,35.00,35.00,14.0000,
T0007973,3,VAP-003,1,32.00,32.00,13.4400,
T0007973,4,EDI-001,3,20.00,20.00,6.0000,
T0007974,1,VAP-001,1,55.00,55.00,24.6400,
T0007975,1,EDI-001,1,20.00,20.00,6.0000,
T0007975,2,CON-003,3,30.00,30.00,13.4400,
T0007976,1,FLO-004,1,38.00,38.00,15.0000,
T0007976,2,EDI-003,1,20.00,20.00,6.5000,
T0007976,3,PRE-002,1,10.00,10.00,3.4000,
T0007977,1,FLO-001,1,35.00,35.00,14.0000,
T0007977,2,FLO-002,2,40.00,40.00,16.0000,
T0007978,1,FLO-002,1,40.00,40.00,16.0000,
T0007978,2,VAP-003,2,32.00,32.00,13.4400,
T0007979,1,EDI-001,2,20.00,20.00,6.0000,
T0007979,2,VAP-003,1,32.00,32.00,13.4400,
T0007979,3,VAP-005,1,28.00,22.40,9.0000,
T0007980,1,EDI-001,1,20.00,20.00,6.0000,
T0007981,1,FLO-001,1,35.00,35.00,14.0000,
T0007981,2,VAP-002,1,40.00,40.00,15.6800,
T0007981,3,PRE-002,1,10.00,10.00,3.4000,
T0007982,1,EDI-005,1,14.00,14.00,4.0000,
T0007982,2,VAP-001,1,55.00,55.00,24.6400,
T0007982,3,VAP-005,1,28.00,28.00,9.0000,
T0007983,1,PRE-001,1,10.00,10.00,3.2000,
T0007983,2,FLO-005,1,38.00,38.00,15.5000,
T0007984,1,FLO-002,1,40.00,40.00,16.0000,
T0007984,2,FLO-003,2,70.00,70.00,28.0000,
T0007985,1,CON-003,2,30.00,30.00,13.4400,
T0007986,1,EDI-001,1,20.00,20.00,6.0000,
T0007986,2,PRE-001,1,10.00,10.00,3.2000,
T0007987,1,VAP-005,1,28.00,28.00,9.0000,
T0007988,1,ACC-004,1,2.00,2.00,0.4000,
T0007988,2,PRE-005,2,6.00,6.00,1.8000,
T0007988,3,VAP-003,1,32.00,32.00,13.4400,
T0007989,1,VAP-005,1,28.00,28.00,9.0000,
T0007990,1,VAP-003,2,32.00,32.00,13.4400,
T0007991,1,VAP-002,1,40.00,36.00,15.6800,
T0007992,1,CON-004,1,55.00,55.00,24.6400,
T0007992,2,VAP-002,2,40.00,40.00,15.6800,
T0007993,1,PRE-001,1,10.00,10.00,3.2000,
T0007993,2,EDI-006,3,8.00,8.00,3.0000,
T0007994,1,FLO-001,1,35.00,35.00,14.0000,
T0007995,1,VAP-004,1,60.00,54.00,24.0000,
T0007996,1,FLO-005,1,38.00,38.00,15.5000,
T0007996,2,FLO-008,1,32.00,32.00,13.5000,
T0007997,1,PRE-004,1,35.00,35.00,12.0000,
T0007997,2,FLO-005,3,38.00,38.00,15.5000,
T0007997,3,ACC-002,1,3.00,3.00,0.6000,
T0007998,1,EDI-001,2,20.00,20.00,6.0000,
T0007999,1,VAP-002,1,40.00,36.00,15.6800,
T0008000,1,CON-002,1,45.00,45.00,18.0000,
T0008001,1,EDI-003,1,20.00,20.00,6.5000,
T0008001,2,PRE-005,1,6.00,6.00,1.8000,
T0008001,3,FLO-008,1,32.00,32.00,13.5000,
T0008001,4,PRE-002,1,10.00,10.00,3.4000,
T0008002,1,ACC-002,1,3.00,3.00,0.6000,
T0008002,2,EDI-003,2,20.00,20.00,6.5000,
T0008003,1,PRE-002,1,10.00,10.00,3.4000,
T0008003,2,EDI-003,1,20.00,20.00,6.5000,
T0008004,1,EDI-007,1,18.00,16.20,6.0000,
T0008005,1,EDI-007,2,18.00,18.00,6.0000,
T0008005,2,FLO-002,1,40.00,32.00,16.0000,
T0008005,3,EDI-001,2,20.00,16.00,6.0000,
T0008006,1,ACC-004,2,2.00,2.00,0.4000,
T0008007,1,FLO-004,2,38.00,38.00,15.0000,
T0008008,1,EDI-004,1,25.00,25.00,7.5000,
T0008008,2,PRE-001,1,10.00,10.00,3.2000,
T0008009,1,FLO-002,1,40.00,40.00,16.0000,
T0008009,2,FLO-007,1,32.00,28.80,13.0000,
T0008009,3,EDI-003,1,20.00,20.00,6.5000,
T0008009,4,VAP-006,1,15.00,15.00,4.0000,
T0008010,1,PRE-002,1,10.00,10.00,3.4000,
T0008011,1,FLO-004,1,38.00,38.00,15.0000,
T0008012,1,VAP-003,1,32.00,32.00,13.4400,
T0008013,1,FLO-007,1,32.00,25.60,13.0000,
T0008013,2,VAP-003,1,32.00,32.00,13.4400,
T0008014,1,FLO-004,1,38.00,38.00,15.0000,
T0008015,1,TOP-001,1,35.00,35.00,12.0000,
T0008016,1,EDI-003,3,20.00,20.00,6.5000,
T0008017,1,VAP-004,1,60.00,60.00,24.0000,
T0008018,1,FLO-005,1,38.00,38.00,15.5000,
T0008018,2,VAP-002,2,40.00,36.00,15.6800,
T0008019,1,PRE-001,1,10.00,10.00,3.2000,
T0008019,2,VAP-005,1,28.00,28.00,9.0000,
T0008020,1,EDI-004,2,25.00,25.00,7.5000,
T0008020,2,VAP-002,1,40.00,36.00,15.6800,
T0008020,3,EDI-006,1,8.00,8.00,3.0000,
T0008021,1,VAP-002,1,40.00,40.00,15.6800,
T0008022,1,VAP-005,1,28.00,28.00,9.0000,
T0008022,2,EDI-005,3,14.00,14.00,4.0000,
T0008022,3,PRE-005,1,6.00,6.00,1.8000,
T0008022,4,ACC-004,2,2.00,2.00,0.4000,
T0008023,1,EDI-001,1,20.00,20.00,6.0000,
T0008024,1,PRE-004,1,35.00,35.00,12.0000,
T0008024,2,FLO-007,1,32.00,28.80,13.0000,
T0008025,1,EDI-001,2,20.00,20.00,6.0000,
T0008026,1,FLO-002,1,40.00,40.00,16.0000,
T0008026,2,EDI-004,1,25.00,25.00,7.5000,
T0008026,3,EDI-002,1,22.00,22.00,7.0000,
T0008026,4,ACC-002,1,3.00,3.00,0.6000,
T0008027,1,TOP-002,1,24.00,24.00,9.0000,
T0008027,2,VAP-005,1,28.00,28.00,9.0000,
T0008027,3,EDI-004,1,25.00,22.50,7.5000,
T0008027,4,EDI-001,2,20.00,20.00,6.0000,
T0008028,1,CON-004,1,55.00,55.00,24.6400,
T0008028,2,ACC-002,2,3.00,3.00,0.6000,
T0008029,1,ACC-004,1,2.00,1.60,0.4000,
T0008029,2,ACC-002,1,3.00,3.00,0.6000,
T0008029,3,VAP-005,1,28.00,28.00,9.0000,
T0008030,1,ACC-004,1,2.00,2.00,0.4000,
T0008031,1,TIN-001,3,50.00,40.00,18.0000,
T0008031,2,ACC-004,1,2.00,2.00,0.4000,
T0008031,3,EDI-001,1,20.00,20.00,6.0000,
T0008032,1,PRE-001,1,10.00,10.00,3.2000,
T0008033,1,PRE-002,1,10.00,10.00,3.4000,
T0008033,2,ACC-002,1,3.00,3.00,0.6000,
T0008034,1,EDI-003,1,20.00,20.00,6.5000,
T0008034,2,FLO-002,1,40.00,40.00,16.0000,
T0008035,1,EDI-002,2,22.00,19.80,7.0000,
T0008036,1,PRE-002,1,10.00,10.00,3.4000,
T0008036,2,TOP-002,1,24.00,24.00,9.0000,
T0008037,1,PRE-004,1,35.00,35.00,12.0000,
T0008037,2,FLO-003,2,70.00,70.00,28.0000,
T0008038,1,ACC-002,2,3.00,3.00,0.6000,
T0008039,1,VAP-005,2,28.00,28.00,9.0000,
T0008040,1,FLO-004,2,38.00,38.00,15.0000,
T0008041,1,VAP-002,1,40.00,40.00,15.6800,
T0008041,2,EDI-004,1,25.00,25.00,7.5000,
T0008041,3,ACC-004,1,2.00,2.00,0.4000,
T0008042,1,PRE-005,1,6.00,6.00,1.8000,
T0008042,2,VAP-001,1,55.00,55.00,24.6400,
T0008043,1,EDI-003,1,20.00,20.00,6.5000,
T0008044,1,FLO-004,2,38.00,34.20,15.0000,
T0008045,1,VAP-001,1,55.00,55.00,24.6400,
T0008045,2,ACC-002,1,3.00,3.00,0.6000,
T0008045,3,PRE-005,1,6.00,6.00,1.8000,
T0008045,4,EDI-004,2,25.00,25.00,7.5000,
T0008046,1,ACC-002,1,3.00,3.00,0.6000,
T0008047,1,FLO-001,1,35.00,35.00,14.0000,
T0008048,1,ACC-002,1,3.00,3.00,0.6000,
T0008048,2,PRE-005,1,6.00,6.00,1.8000,
T0008049,1,PRE-001,1,10.00,10.00,3.2000,
T0008050,1,EDI-004,1,25.00,25.00,7.5000,
T0008051,1,EDI-003,1,20.00,20.00,6.5000,
T0008051,2,EDI-006,1,8.00,8.00,3.0000,
T0008052,1,PRE-005,1,6.00,6.00,1.8000,
T0008052,2,VAP-003,1,32.00,28.80,13.4400,
T0008053,1,ACC-002,2,3.00,3.00,0.6000,
T0008054,1,EDI-001,1,20.00,20.00,6.0000,
T0008054,3,PRE-004,1,35.00,35.00,12.0000,
T0008055,1,ACC-004,1,2.00,1.80,0.4000,
T0008056,1,PRE-004,2,35.00,35.00,12.0000,
T0008057,1,FLO-004,2,38.00,38.00,15.0000,
T0008058,1,VAP-003,2,32.00,32.00,13.4400,
T0008058,2,PRE-001,1,10.00,10.00,3.2000,
T0008059,1,FLO-002,1,40.00,40.00,16.0000,
T0008060,1,FLO-008,1,32.00,32.00,13.5000,
T0008061,1,FLO-003,1,70.00,70.00,28.0000,
T0008061,2,ACC-004,1,2.00,2.00,0.4000,
T0008062,1,TOP-002,1,24.00,24.00,9.0000,
T0008063,1,VAP-003,1,32.00,32.00,13.4400,
T0008063,2,FLO-004,1,38.00,38.00,15.0000,
T0008064,1,PRE-001,1,10.00,10.00,3.2000,
T0008064,2,FLO-005,1,38.00,38.00,15.5000,
T0008065,1,FLO-004,1,38.00,34.20,15.0000,
T0008066,1,PRE-005,1,6.00,6.00,1.8000,
T0008066,2,EDI-006,1,8.00,8.00,3.0000,
T0008066,3,FLO-001,1,35.00,35.00,14.0000,
T0008067,1,FLO-005,2,38.00,38.00,15.5000,
T0008068,1,EDI-002,1,22.00,22.00,7.0000,
T0008068,2,ACC-004,1,2.00,1.60,0.4000,
T0008068,3,VAP-006,3,15.00,15.00,4.0000,
T0008069,1,VAP-005,2,28.00,22.40,9.0000,
T0008069,2,PRE-001,2,10.00,10.00,3.2000,
T0008069,3,FLO-001,1,35.00,35.00,14.0000,
T0008069,4,EDI-004,1,25.00,20.00,7.5000,
T0008070,1,VAP-001,1,55.00,55.00,24.6400,
T0008071,1,VAP-002,1,40.00,40.00,15.6800,
T0008072,1,EDI-001,2,20.00,20.00,6.0000,
T0008073,1,EDI-005,1,14.00,14.00,4.0000,
T0008074,1,EDI-006,1,8.00,8.00,3.0000,
T0008075,1,EDI-004,1,25.00,25.00,7.5000,
T0008076,1,EDI-004,1,25.00,25.00,7.5000,
T0008076,2,PRE-001,1,10.00,10.00,3.2000,
T0008076,3,FLO-008,1,32.00,32.00,13.5000,
T0008077,1,EDI-002,3,22.00,22.00,7.0000,
T0008077,2,VAP-003,1,32.00,32.00,13.4400,
T0008078,1,EDI-001,1,20.00,20.00,6.0000,
T0008079,1,PRE-001,1,10.00,10.00,3.2000,
T0008080,1,ACC-002,1,3.00,3.00,0.6000,
T0008080,2,PRE-002,2,10.00,10.00,3.4000,
T0008080,3,FLO-004,1,38.00,38.00,15.0000,
T0008081,1,FLO-004,1,38.00,38.00,15.0000,
T0008081,2,VAP-001,1,55.00,55.00,24.6400,
T0008081,3,FLO-008,1,32.00,32.00,13.5000,
T0008082,1,FLO-002,2,40.00,40.00,16.0000,
T0008082,2,CON-001,3,75.00,75.00,32.0000,
T0008083,1,PRE-002,1,10.00,10.00,3.4000,
T0008084,1,ACC-002,1,3.00,3.00,0.6000,
T0008085,1,EDI-003,1,20.00,20.00,6.5000,
T0008086,1,ACC-002,1,3.00,3.00,0.6000,
T0008087,1,VAP-006,1,15.00,15.00,4.0000,
T0008088,1,VAP-002,3,40.00,40.00,15.6800,
T0008089,1,FLO-010,1,45.00,45.00,18.0000,
T0008089,2,ACC-002,1,3.00,3.00,0.6000,
T0008090,1,PRE-001,1,10.00,10.00,3.2000,
T0008090,2,VAP-001,1,55.00,49.50,24.6400,
T0008091,1,PRE-005,2,6.00,5.40,1.8000,
T0008091,2,EDI-002,1,22.00,22.00,7.0000,
T0008092,1,PRE-001,1,10.00,10.00,3.2000,
T0008093,1,FLO-010,1,45.00,45.00,18.0000,
T0008093,2,VAP-005,1,28.00,22.40,9.0000,
T0008094,1,EDI-007,2,18.00,18.00,6.0000,
T0008094,2,ACC-002,1,3.00,3.00,0.6000,
T0008095,1,PRE-003,1,18.00,18.00,6.0000,
T0008095,2,EDI-003,1,20.00,20.00,6.5000,
T0008095,3,PRE-002,1,10.00,10.00,3.4000,
T0008095,4,FLO-007,1,32.00,32.00,13.0000,
T0008096,1,PRE-001,1,10.00,10.00,3.2000,
T0008096,2,FLO-004,1,38.00,38.00,15.0000,
T0008096,3,PRE-002,1,10.00,10.00,3.4000,
T0008096,4,FLO-005,1,38.00,34.20,15.5000,
T0008097,1,FLO-002,1,40.00,40.00,16.0000,
T0008097,2,PRE-001,1,10.00,10.00,3.2000,
T0008097,3,PRE-004,1,35.00,35.00,12.0000,
T0008098,1,EDI-004,1,25.00,25.00,7.5000,
T0008098,2,TOP-001,1,35.00,35.00,12.0000,
T0008099,1,FLO-004,1,38.00,38.00,15.0000,
T0008100,1,FLO-007,1,32.00,32.00,13.0000,
T0008100,2,VAP-002,1,40.00,32.00,15.6800,
T0008101,1,PRE-005,1,6.00,6.00,1.8000,
T0008101,2,ACC-003,1,22.00,17.60,6.0000,
T0008102,1,FLO-002,1,40.00,40.00,16.0000,
T0008103,1,CON-004,1,55.00,55.00,24.6400,
T0008103,2,VAP-002,1,40.00,32.00,15.6800,
T0008103,3,FLO-001,1,35.00,35.00,14.0000,
T0008104,1,TIN-001,3,50.00,50.00,18.0000,
T0008104,2,VAP-003,1,32.00,32.00,13.4400,
T0008104,3,FLO-001,1,35.00,35.00,14.0000,
T0008104,4,FLO-002,1,40.00,40.00,16.0000,
T0008105,1,VAP-002,2,40.00,40.00,15.6800,
T0008106,1,VAP-002,1,40.00,40.00,15.6800,
T0008106,2,EDI-003,1,20.00,20.00,6.5000,
T0008106,3,VAP-001,1,55.00,55.00,24.6400,
T0008107,1,ACC-002,1,3.00,3.00,0.6000,
T0008107,2,EDI-001,1,20.00,20.00,6.0000,
T0008108,1,EDI-003,1,20.00,20.00,6.5000,
T0008109,1,EDI-005,1,14.00,12.60,4.0000,
T0008110,1,VAP-003,1,32.00,32.00,13.4400,
T0008110,2,FLO-010,3,45.00,45.00,18.0000,
T0008110,3,EDI-004,1,25.00,25.00,7.5000,
T0008111,1,PRE-001,1,10.00,10.00,3.2000,
T0008112,1,VAP-006,1,15.00,12.00,4.0000,
T0008113,1,PRE-003,1,18.00,18.00,6.0000,
T0008113,2,FLO-004,2,38.00,38.00,15.0000,
T0008114,1,VAP-002,2,40.00,40.00,15.6800,
T0008114,2,FLO-004,1,38.00,38.00,15.0000,
T0008114,3,FLO-010,1,45.00,45.00,18.0000,
T0008114,4,EDI-002,1,22.00,22.00,7.0000,
T0008114,5,EDI-003,1,20.00,20.00,6.5000,
T0008115,1,VAP-002,1,40.00,40.00,15.6800,
T0008116,1,FLO-005,1,38.00,38.00,15.5000,
T0008116,2,VAP-002,3,40.00,40.00,15.6800,
T0008116,3,FLO-002,2,40.00,40.00,16.0000,
T0008116,4,FLO-008,1,32.00,32.00,13.5000,
T0008117,1,VAP-006,1,15.00,13.50,4.0000,
T0008117,2,PRE-002,1,10.00,10.00,3.4000,
T0008118,1,PRE-001,1,10.00,9.00,3.2000,
T0008118,2,EDI-004,2,25.00,25.00,7.5000,
T0008118,3,VAP-001,1,55.00,55.00,24.6400,
T0008119,1,VAP-006,1,15.00,12.00,4.0000,
T0008119,2,FLO-008,1,32.00,25.60,13.5000,
T0008119,3,EDI-001,1,20.00,20.00,6.0000,
T0008119,4,FLO-004,2,38.00,30.40,15.0000,
T0008120,1,FLO-002,2,40.00,40.00,16.0000,
T0008121,1,EDI-002,1,22.00,22.00,7.0000,
T0008122,1,FLO-005,1,38.00,34.20,15.5000,
T0008123,1,PRE-001,1,10.00,10.00,3.2000,
T0008123,3,ACC-004,1,2.00,2.00,0.4000,
T0008124,1,FLO-005,1,38.00,38.00,15.5000,
T0008124,2,TOP-002,2,24.00,24.00,9.0000,
T0008124,3,EDI-001,2,20.00,20.00,6.0000,
T0008125,1,TOP-001,1,35.00,31.50,12.0000,
T0008126,1,ACC-004,1,2.00,2.00,0.4000,
T0008126,2,VAP-003,1,32.00,32.00,13.4400,
T0008126,3,CON-001,1,75.00,75.00,32.0000,
T0008127,1,VAP-001,2,55.00,55.00,24.6400,
T0008128,1,ACC-002,1,3.00,3.00,0.6000,
T0008128,2,CON-004,1,55.00,55.00,24.6400,
T0008129,1,FLO-007,1,32.00,32.00,13.0000,
T0008129,2,CON-001,1,75.00,75.00,32.0000,
T0008130,1,CON-002,1,45.00,45.00,18.0000,
T0008130,2,EDI-004,1,25.00,25.00,7.5000,
T0008130,3,PRE-005,1,6.00,6.00,1.8000,
T0008130,4,VAP-003,1,32.00,32.00,13.4400,
T0008131,1,VAP-002,2,40.00,40.00,15.6800,
T0008132,1,VAP-005,1,28.00,28.00,9.0000,
T0008133,1,EDI-004,1,25.00,25.00,7.5000,
T0008134,1,VAP-003,1,32.00,32.00,13.4400,
T0008134,2,ACC-004,1,2.00,1.60,0.4000,
T0008134,3,PRE-004,1,35.00,28.00,12.0000,
T0008135,1,VAP-001,2,55.00,55.00,24.6400,
T0008136,1,ACC-005,1,12.00,12.00,2.5000,
T0008136,2,PRE-002,2,10.00,10.00,3.4000,
T0008137,1,EDI-002,1,22.00,22.00,7.0000,
T0008138,1,EDI-001,1,20.00,20.00,6.0000,
T0008138,2,VAP-002,2,40.00,40.00,15.6800,
T0008139,1,FLO-001,2,35.00,35.00,14.0000,
T0008139,2,FLO-003,1,70.00,70.00,28.0000,
T0008140,1,PRE-005,1,6.00,6.00,1.8000,
T0008141,1,EDI-001,1,20.00,20.00,6.0000,
T0008141,2,CON-004,1,55.00,55.00,24.6400,
T0008142,1,ACC-004,1,2.00,2.00,0.4000,
T0008142,2,EDI-007,1,18.00,18.00,6.0000,
T0008142,3,PRE-005,1,6.00,6.00,1.8000,
T0008142,4,FLO-004,1,38.00,38.00,15.0000,
T0008143,1,CON-004,2,55.00,55.00,24.6400,
T0008143,2,EDI-001,1,20.00,20.00,6.0000,
T0008144,1,ACC-004,1,2.00,2.00,0.4000,
T0008144,2,VAP-004,1,60.00,60.00,24.0000,
T0008145,1,FLO-004,1,38.00,38.00,15.0000,
T0008146,1,ACC-002,1,3.00,3.00,0.6000,
T0008147,1,VAP-001,2,55.00,55.00,24.6400,
T0008147,2,PRE-003,1,18.00,18.00,6.0000,
T0008148,1,PRE-001,2,10.00,10.00,3.2000,
T0008149,1,EDI-001,1,20.00,20.00,6.0000,
T0008149,2,FLO-001,3,35.00,35.00,14.0000,
T0008150,1,ACC-002,1,3.00,3.00,0.6000,
T0008150,2,PRE-002,1,10.00,10.00,3.4000,
T0008151,1,VAP-003,1,32.00,32.00,13.4400,
T0008151,2,ACC-002,1,3.00,3.00,0.6000,
T0008152,1,PRE-002,1,10.00,10.00,3.4000,
T0008152,2,PRE-004,1,35.00,35.00,12.0000,
T0008152,3,CON-004,1,55.00,55.00,24.6400,
T0008152,4,EDI-005,1,14.00,14.00,4.0000,
T0008153,1,CON-002,2,45.00,36.00,18.0000,
T0008153,2,PRE-005,3,6.00,6.00,1.8000,
T0008154,1,PRE-005,2,6.00,6.00,1.8000,
T0008154,2,FLO-008,1,32.00,32.00,13.5000,
T0008155,1,VAP-006,1,15.00,15.00,4.0000,
T0008156,1,EDI-006,1,8.00,8.00,3.0000,
T0008156,2,FLO-008,1,32.00,32.00,13.5000,
T0008156,3,PRE-003,2,18.00,18.00,6.0000,
T0008157,1,FLO-003,3,70.00,70.00,28.0000,
T0008157,2,VAP-005,2,28.00,28.00,9.0000,
T0008157,3,PRE-004,1,35.00,35.00,12.0000,
